ID,SAMPLE,ecotype_id,pop_code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1_143,TOU-A1-143,71030,TOUA1,0.9726160677911192,0.9560455387490158,0.5244843005175956,-1.9086852011765685,0.13509245778929765,1.2524580152902256,0.4744061809102341,0.9820900467405436
1_16,TOU-A1-16,71032,TOUA1,-2.925288683017634,-0.3846101382528193,-1.0187419974351504,-0.36750112687987685,1.5776725258658615,2.618906382094686,-0.06347843591935926,-0.9090560917597805
1_17,TOU-A1-17,71033,TOUA1,-0.2358652354256815,1.1952816207380512,1.9648199002130604,-1.7303966951307317,0.3561881790378791,0.22743365811210275,0.13878933866584212,-0.14613018550207976
1_18,TOU-A1-18,71034,TOUA1,-1.395882510568448,2.40950618866953,2.950807887173303,-1.5892302481847036,1.9005935597903194,2.0087745978072977,0.44452293947186144,0.8417689198937827
1_19,TOU-A1-19,71035,TOUA1,2.1228542339635657,-0.4386126118235107,0.35814861203633863,-2.045026051363054,1.4301334059246602,0.40884523629785813,1.6390725680578269,-0.28440312624385183
1_2,TOU-A1-2,71036,TOUA1,0.5644969561943424,-0.6502395176791738,-0.14011911588109902,-2.3512256276265098,-1.75534779650039,0.9412894185914426,0.45217640510292034,0.04335514421316575
1_23,TOU-A1-23,71037,TOUA1,2.355267414960497,1.2354241601139577,0.10948603056831137,2.1180979008687215,0.40712160793930985,3.250424119380781,-1.4712946985464177,0.6785896776141499
1_26,TOU-A1-26,71038,TOUA1,3.171785841946515,1.3687301634685012,-3.270910225378716,1.6661710792439341,2.5398990919357165,0.28452198138452284,0.1781544914589844,-1.3075118558965098
1_27,TOU-A1-27,71039,TOUA1,0.966342821206197,2.6464352229075137,-1.1029046379427745,1.6865834590603306,1.6618176716775521,-1.6324760122777502,-0.40631435587834264,1.4417380413372922
1_29,TOU-A1-29,71040,TOUA1,-0.7322351693494024,0.061010258855810025,0.4799155786578398,-0.8882092871982321,-0.8967611218279387,-0.6417245358928193,-0.2922787739580862,-0.12926792694167197
